Time: 74	1
0.67413	
0.67383	0.67368	0.67383	0.67352	0.67322	0.67368	0.67368	0.67368	0.67398	0.67337	
0.67398	0.67352	0.67383	0.67337	0.67368	0.67383	0.67337	0.67337	0.67383	0.67383	
0.67368	0.67368	0.67383	0.67307	0.67368	0.67352	0.67337	0.67352	0.67337	0.67368	
0.67383	0.67398	0.67368	0.67368	0.67322	0.67368	0.67352	0.67368	0.67368	0.67490	
0.67505	0.67505	0.67490	0.67490	0.67535	0.67490	0.67535	0.67490	0.67474	0.67520	
0.67490	0.67535	0.67505	0.67474	0.67520	0.67444	0.67490	0.67474	0.67505	0.67551	
0.67520	0.67505	0.67520	0.67459	0.67551	0.67459	0.67490	0.67474	0.67444	0.67505	
0.67474	0.67490	0.67474	0.67429	0.67505	0.67490	0.67505	0.67474	0.67612	0.67657	
0.67627	0.67642	0.67627	0.67627	0.67627	0.67596	0.67673	0.67627	0.67581	0.67657	
0.67657	0.67688	0.67642	0.67581	0.67780	0.67612	0.67673	0.67642	0.67596	0.67719	
0.67657	0.67719	0.67642	0.67627	0.67657	0.67642	0.67703	0.67505	0.67505	0.67490	
0.67474	0.67520	0.67535	0.67505	0.67520	0.67490	0.67520	0.67627	0.67673	0.67642	
0.67642	0.67657	0.67642	0.67657	0.67657	0.67673	0.67657	0.67612	0.67673	0.67612	
0.67581	0.67673	0.67657	0.67627	0.67612	0.67627	0.67551	0.67505	0.67520	0.67520	
0.67490	0.67520	0.67490	0.67535	0.67490	0.67490	0.67642	0.67657	0.67627	0.67627	
0.67657	0.67673	0.67642	0.67657	0.67612	0.67642	0.67642	0.67657	0.67688	0.67657	
0.67642	0.67688	0.67642	0.67657	0.67642	0.67657	0.67642	0.67673	0.67642	0.67642	
0.67657	0.67642	0.67627	0.67627	0.67627	0.67673	0.67627	0.67642	0.67612	0.67627	
0.67627	0.67612	0.67642	0.67627	0.67642	0.67612	0.67673	0.67642	0.67657	0.67642	
0.67657	0.67642	0.67642	0.67642	0.67642	0.67703	0.67703	0.67657	0.67642	0.67612	
0.67657	0.67627	0.67673	0.67642	0.67612	0.67657	0.67642	0.67703	0.67627	0.67642	
0.67673	0.67673	0.67703	0.67642	0.67657	0.67657	0.67642	0.67688	0.67657	0.67657	
0.67642	0.67673	0.67703	0.67612	0.67657	0.67657	0.67688	0.67673	0.67596	0.67657	
0.67657	0.67673	0.67673	0.67627	0.67657	0.67581	0.67612	0.67627	0.67596	0.67642	
0.67627	0.67612	0.67673	0.67642	0.67703	0.67673	0.67657	0.67673	0.67703	0.67627	
0.67703	0.67657	0.67642	0.67657	0.67688	0.67627	0.67627	0.67688	0.67642	0.67642	
0.67627	0.67673	0.67657	0.67642	0.67688	0.67627	0.67657	0.67688	0.67596	0.67642	
0.67627	0.67657	0.67657	0.67673	0.67627	0.67612	0.67657	0.67673	0.67642	0.67642	
0.67673	0.67657	0.67673	0.67627	0.67627	0.67596	0.67642	0.67657	0.67657	0.67627	
0.67627	0.67642	0.67627	0.67627	0.67642	0.67612	0.67657	0.67657	0.67657	0.67612	
0.67627	0.67673	0.67642	0.67612	0.67673	0.67581	0.67688	0.67596	0.67642	0.67627	
0.67612	0.67673	0.67673	0.67657	0.67642	0.67673	0.67657	0.67657	0.67657	0.67657	
0.67642	0.67703	0.67627	0.67642	0.67642	0.67642	0.67688	0.67642	0.67688	0.67642	
0.67612	0.67688	0.67627	0.67657	0.67627	0.67642	0.67642	0.67627	0.67657	0.67612	
0.67627	0.67673	0.67642	0.67657	0.67673	0.67673	0.67642	0.67673	0.67673	0.67612	
0.67642	0.67673	0.67612	0.67627	0.67627	0.67657	0.67657	0.67642	0.67657	0.67505	
0.67566	0.67505	0.67505	0.67490	0.67474	0.67520	0.67474	0.67505	0.67490	0.67474	
0.67520	0.67535	0.67520	0.67505	0.67535	0.67520	0.67520	0.67490	0.67551	0.67627	
0.67642	0.67612	0.67627	0.67657	0.67673	0.67627	0.67612	0.67642	0.67673	0.67612	
0.67642	0.67642	0.67642	0.67657	0.67612	0.67657	0.67673	0.67642	0.67627	0.67642	
0.67657	0.67642	0.67642	0.67673	0.67627	0.67642	0.67642	0.67673	0.67657	0.67612	
0.67642	0.67657	0.67657	0.67642	0.67657	0.67627	0.67642	0.67642	0.67642	0.67673	
0.67627	0.67596	0.67688	0.67612	0.67642	0.67642	0.67642	0.67688	0.67627	0.67627	
